TRACK_INDEX;TRACK_ID;NUMBER_SPOTS;NUMBER_GAPS;NUMBER_SPLITS;NUMBER_MERGES;NUMBER_COMPLEX;LONGEST_GAP;TRACK_DURATION;TRACK_START;TRACK_STOP;TRACK_DISPLACEMENT;TRACK_X_LOCATION;TRACK_Y_LOCATION;TRACK_Z_LOCATION;TRACK_MEAN_SPEED;TRACK_MAX_SPEED;TRACK_MIN_SPEED;TRACK_MEDIAN_SPEED;TRACK_STD_SPEED;TRACK_MEAN_QUALITY;TOTAL_DISTANCE_TRAVELED;MAX_DISTANCE_TRAVELED;CONFINEMENT_RATIO;MEAN_STRAIGHT_LINE_SPEED;LINEARITY_OF_FORWARD_PROGRESSION;MEAN_DIRECTIONAL_CHANGE_RATE
467.0;467.0;19.0;0.0;0.0;0.0;0.0;0.0;9.0;25.0;34.0;2.510082217345688;10.31730709631193;42.4685775334673;0.0;0.28091864429324886;0.44321184649240425;0.15048535440204466;0.2897222526805195;0.09861173595411128;3.6769765301754602;2.5282677986392397;2.510082217345688;0.9928070984793068;0.27889802414952086;0.9928070984793067;0.24623889848941422
470.0;470.0;31.0;1.0;0.0;0.0;0.0;1.0;15.5;25.0;40.5;2.2870507924896004;14.85909207629645;9.247252479009552;0.0;0.20155108861660662;1.56114688743599;0.036798723102822534;0.12925264947450907;0.28264032566990815;3.455656874564386;3.8038397729670943;2.365172050725788;0.6012479307732883;0.14755166403158712;0.7320807098802727;2.658861248767263
478.0;478.0;25.0;0.0;0.0;0.0;0.0;0.0;12.0;26.0;38.0;1.1250849549931579;18.622875905951247;10.336544668232188;0.0;0.27845607621383595;1.990653673091458;0.057292217845376484;0.1862596505794243;0.37570306391368596;3.176363677978516;3.3414729145660327;2.09672599043083;0.33670329934105603;0.09375707958276315;0.33670329934105614;1.2901958471041808
483.0;483.0;29.0;1.0;0.0;0.0;0.0;1.0;14.5;27.0;41.5;3.2001424213969676;26.04533485319972;48.02762853417827;0.0;0.2532876800018266;0.8947601070803994;0.04065250114172235;0.23019102128148303;0.18226802412682436;4.455477509005316;3.993407573565773;3.2001424213969676;0.8013563260059411;0.2206994773377219;0.871339171870224;1.1872842829592543
484.0;484.0;21.0;3.0;0.0;0.0;0.0;1.0;11.5;27.0;38.5;0.5231526739903947;4.051144012056435;12.578009992057323;0.0;0.4720977684965422;1.8617617514484794;0.04945295719168559;0.2315124499835041;0.5471807039737996;2.850478830791655;5.748286026458814;0.8706967433072698;0.09101020227288145;0.04549153686872997;0.09636041494880136;2.4633195415347373
486.0;486.0;24.0;0.0;0.0;0.0;0.0;0.0;11.5;26.5;38.0;3.704511157622426;11.819816488034355;55.83883283928588;0.0;0.32917137365721305;0.5721883332618488;0.06540052010774172;0.3778806195970278;0.1523093985336646;3.352527469396591;3.78547079705795;3.704511157622426;0.9786130593060062;0.32213140501064574;0.9786130593060062;0.6839553052089061
487.0;487.0;61.0;3.0;0.0;0.0;0.0;1.0;31.5;27.0;58.5;3.3065500407319544;27.592366648824765;56.360884546118385;0.0;0.19127523879966823;1.1314207276531734;0.010545460320723786;0.12900368682422275;0.21381683236045093;3.1820687231470326;6.800905375569235;3.3065500407319544;0.486192625559828;0.10496984256291919;0.548789499475461;1.5486865443621292
490.0;490.0;22.0;0.0;0.0;0.0;0.0;0.0;10.5;26.5;37.0;3.592544509169659;21.81993561016971;28.789374918371813;0.0;0.5411081285913473;3.2251438748289023;0.030662347996851576;0.28556878676271436;0.7600568200251933;3.158629449931058;5.681635350209146;3.592544509169659;0.6323081802561324;0.3421470961113961;0.6323081802561324;1.7900662777032337
493.0;493.0;38.0;0.0;0.0;0.0;0.0;0.0;18.5;27.0;45.5;1.545912812095171;34.14761903647239;32.45054343446847;0.0;0.18177997964962855;0.5350953015153543;0.0294232114592296;0.13736441135322708;0.11358058587928992;5.234469696095116;3.3629296235181285;1.614062974657534;0.45969228772557974;0.08356285470784708;0.45969228772557974;2.4890169788179057
500.0;500.0;54.0;3.0;0.0;0.0;0.0;1.0;28.0;27.5;55.5;3.7857110783556798;22.025495881339253;6.478938911635266;0.0;0.19863690779290694;1.750544919673487;0.024344144399357226;0.11139836984218111;0.2703254344033347;3.6159302879262856;6.694184560211653;3.8052584241245504;0.5655223641213718;0.13520396708413143;0.680658839217791;1.961409403706482
503.0;503.0;32.0;2.0;0.0;0.0;0.0;1.0;16.5;27.5;44.0;1.5058541571956139;34.023908841122775;10.705496237705027;0.0;0.3961641214752428;2.538108401709852;0.0035865601622195368;0.10207754222252897;0.6734837135332749;3.0831073820590973;7.775879137114583;2.1602282302322746;0.193657094026592;0.09126388831488569;0.2303688884673242;2.5640451124296884
510.0;510.0;27.0;0.0;0.0;0.0;0.0;0.0;13.0;29.0;42.0;3.5315268116081553;18.742274626798093;5.501012939066407;0.0;0.3660234427421786;3.7310278485327144;0.01461015534310009;0.09767649828721355;0.9300349542738214;3.24102160665724;4.758304755648322;3.5315268116081553;0.74218172079375;0.2716559085852427;0.7421817207937499;1.6888750216421762
512.0;512.0;43.0;0.0;0.0;0.0;0.0;0.0;21.0;28.5;49.5;3.991101096048338;13.861813598571537;9.069994491117182;0.0;0.3566422019976581;3.8509658455544273;0.010991757752764019;0.1233210309419956;0.725468000445406;3.2143619725870534;7.48948624195082;3.991101096048338;0.5328938417288231;0.19005243314515896;0.532893841728823;2.008037868530629
517.0;517.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;28.5;38.0;2.3954384067292604;18.30360299499913;59.37265968933175;0.0;0.26503588230366926;0.5650303981202933;0.06993525338376776;0.2600653878447054;0.12860377403286863;3.217009222507477;2.5178408818848577;2.3954384067292604;0.9513859370398472;0.252151411234659;0.9513859370398471;0.8750766729381118
523.0;523.0;21.0;1.0;0.0;0.0;0.0;1.0;10.5;30.0;40.5;2.8949313344244723;34.51743776803238;62.38616472559774;0.0;0.46414263774013;2.2661173846160603;0.027723811966704103;0.3270289301821276;0.5531601843674275;3.4137586639040993;5.454692033086755;2.8949313344244723;0.5307231493298916;0.275707746135664;0.594015123191571;0.9055749301731604
528.0;528.0;21.0;0.0;0.0;0.0;0.0;0.0;10.0;30.0;40.0;1.769589204722043;33.42921949105158;34.38345169196065;0.0;0.41525344723585444;2.642449871573798;0.006001586738836509;0.18690910109113837;0.717207602427789;3.0373055934906006;4.1525344723585444;1.9230483797243232;0.42614678252555405;0.1769589204722043;0.42614678252555405;2.111545711492232
531.0;531.0;44.0;0.0;0.0;0.0;0.0;0.0;21.5;30.5;52.0;5.647415623328533;25.101496451541106;47.04350397864726;0.0;0.296769832049609;1.7786977702243816;0.03503153286645388;0.21522352370662048;0.3197780865717188;3.9841882532293145;6.380551389066595;5.647415623328533;0.8850983683017855;0.2626704941083039;0.8850983683017857;1.1137518676044478
537.0;537.0;25.0;0.0;0.0;0.0;0.0;0.0;12.0;31.0;43.0;1.4569689169634608;33.22276359112685;16.496672812163286;0.0;0.2911703773439183;2.171044038905394;0.011198469917083106;0.1274573827041118;0.5509505987129605;3.2896719360351563;3.494044528127019;1.895983250154232;0.41698636214704116;0.12141407641362173;0.4169863621470411;2.319511203446953
558.0;558.0;28.0;0.0;0.0;0.0;0.0;0.0;13.5;32.5;46.0;4.201419981194517;23.775271043143306;50.659107778039576;0.0;0.38286246999698686;1.2187922966657594;0.08795542983714193;0.31916821793112155;0.26695469539925615;4.134945460728237;5.168643344959323;4.401779124537418;0.8128670718384773;0.31121629490329755;0.8128670718384772;0.8043931774173051
560.0;560.0;19.0;2.0;0.0;0.0;0.0;1.0;10.0;32.5;42.5;1.758904030736951;24.233002143231005;55.28467027182156;0.0;0.1386219722984885;1.2212388706040427;0.02312259806082471;0.07574202943042019;0.27643326772201976;3.0990429677461324;1.8962972643004459;1.758904030736951;0.9275465739733691;0.1758904030736951;1.2688493761649717;1.7237623247611769
564.0;564.0;46.0;0.0;0.0;0.0;0.0;0.0;22.5;32.0;54.5;4.073092104241567;23.71395084044659;23.705789405623438;0.0;0.21018459620214824;1.0404330468965497;0.012450526076821256;0.17374118492535273;0.17041099996550096;3.419601647750191;4.729153414548335;4.073092104241567;0.8612729905761736;0.18102631574406966;0.8612729905761736;1.5623682797979248
565.0;565.0;19.0;0.0;0.0;0.0;0.0;0.0;9.0;32.0;41.0;0.7518285851607134;23.048182256733778;27.459071224694753;0.0;0.19828184271431504;1.6535529813576915;0.018863839079440742;0.12148675765757062;0.3708153090841075;3.856749133059853;1.7845365844288357;0.8081200189826374;0.4213018616266396;0.08353650946230148;0.4213018616266397;3.030391452188047
572.0;572.0;42.0;0.0;0.0;0.0;0.0;0.0;20.5;33.0;53.5;3.6985225756451388;20.68100166776045;23.82872209247352;0.0;0.3379486872307603;3.613493472134043;0.0036886265419838406;0.10418253342820406;0.730257457256407;3.5656129235313054;6.927948088230587;3.6985225756451388;0.5338554112332775;0.18041573539732383;0.5338554112332775;2.6230499208196925
577.0;577.0;50.0;1.0;0.0;0.0;0.0;1.0;25.0;32.0;57.0;4.393398576158158;33.17117775948531;11.217974751429647;0.0;0.2862568486244659;2.886877334513392;0.01726359798304186;0.12788246400540657;0.5958905923534396;3.384234685897827;7.862158853334318;4.393398576158158;0.5588030791688889;0.1757359430463263;0.6139100038681361;2.680579562097769
596.0;596.0;47.0;1.0;0.0;0.0;0.0;1.0;23.5;34.5;58.0;2.1151525751334455;26.049557526590878;12.008781938502732;0.0;0.3317966702828222;3.0008436207028444;0.024245153798745835;0.15936334806346342;0.5905846370403017;3.264269570086865;8.395299477828658;2.1151525751334455;0.2519448628032152;0.09000649255887001;0.2712700295700642;2.439813132146165
600.0;600.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;35.0;44.5;1.2364034306845462;34.93537950388672;14.778110815816934;0.0;0.15313555706588292;0.4202805887257663;0.004846505180038196;0.1407244884245813;0.09499285337487669;3.719818413257599;1.4547877921258876;1.2364034306845462;0.8498857616049861;0.1301477295457417;0.849885761604986;1.7071665745578772
609.0;609.0;34.0;1.0;0.0;0.0;0.0;1.0;17.0;34.5;51.5;3.9968150991888027;10.233282828121668;41.43697963991494;0.0;0.23630826511603378;0.4240186659880763;0.006388675057587758;0.24636714847002256;0.11660320776813965;3.4969040506026325;4.089663358824018;3.9968150991888027;0.977296845366286;0.23510677054051782;0.9949155626235672;0.6273756897444248
610.0;610.0;38.0;0.0;0.0;0.0;0.0;0.0;18.5;34.5;53.0;3.175133588847851;17.358675558134916;40.57518238074795;0.0;0.184968836885108;0.42318069323054947;0.022199150179922914;0.157978380145586;0.09549743552719747;3.632813284271642;3.421923482374498;3.175133588847851;0.9278797744023786;0.17162884264042438;0.9278797744023786;1.231474883246837
622.0;622.0;37.0;1.0;0.0;0.0;0.0;1.0;18.5;36.0;54.5;2.511355084677816;29.912888345202596;39.82297791216767;0.0;0.15650082993024025;0.3674473716278065;0.03134576638620857;0.16822759118774616;0.08065152649327813;4.241145746127979;2.8690116730300317;2.511355084677816;0.8753380504811659;0.13574892349609816;0.86740066207066;1.0761965390707684
635.0;635.0;25.0;1.0;0.0;0.0;0.0;1.0;12.5;37.0;49.5;3.064774787614268;26.67049416780664;34.149673017051825;0.0;0.23934691412930645;1.077108738525999;0.033278050126405355;0.18167438675190017;0.24533257463993477;3.709057912826538;3.410717338814677;3.064774787614268;0.898571908242436;0.24518198300914143;1.0243791272641292;1.1142965300963323
638.0;638.0;23.0;0.0;0.0;0.0;0.0;0.0;11.0;38.0;49.0;1.3475148715955545;20.25497554085584;4.787279922559142;0.0;0.24775934220698648;2.4705487594166886;0.016294567897821258;0.1169894339410044;0.5080576739490935;3.0527960321177607;2.7253527642768516;1.3475148715955545;0.4944368630947142;0.12250135196323222;0.49443686309471424;2.7852456078875667
639.0;639.0;30.0;0.0;0.0;0.0;0.0;0.0;14.5;37.5;52.0;2.4338290040035306;31.42166671829637;42.456684155409704;0.0;0.26528115281664844;3.277066612849944;0.02772545093837737;0.11793844933129011;0.5886028612723745;3.398397994041443;3.846576715841403;2.4338290040035306;0.6327259752756947;0.16785027613817452;0.6327259752756949;1.5547102083414068
643.0;643.0;22.0;0.0;0.0;0.0;0.0;0.0;10.5;37.0;47.5;0.17060550295180815;26.742244931366585;55.16486364378182;0.0;0.2758958384645615;2.720568293883255;0.01189777291143471;0.11207655564467424;0.584813761419604;3.443050492893566;2.896906303877895;1.051584049948422;0.05889230960746986;0.016248143138267442;0.05889230960746984;1.9743276672439094
658.0;658.0;24.0;1.0;0.0;0.0;0.0;1.0;12.0;38.5;50.5;2.345119317414054;31.135868514341087;35.99061479140409;0.0;0.2045277503717651;0.35829539366123886;0.03756442055790366;0.217893247791266;0.08633167012080266;3.6471755305926004;2.445473551133334;2.345119317414054;0.9589632716850397;0.19542660978450452;0.9555016834110889;0.9301862721306697
659.0;659.0;29.0;1.0;0.0;0.0;0.0;1.0;14.5;39.0;53.5;4.389796269504541;20.92156696593456;6.867302350781778;0.0;0.35534355961211483;3.920361305084175;0.025673128706714232;0.20047898101892794;0.7379316174652061;3.0687661170959473;5.6514954907752015;4.389796269504541;0.7767494951858138;0.302744570310658;0.8519770856157552;1.2781458300430701
660.0;660.0;22.0;0.0;0.0;0.0;0.0;0.0;10.5;38.5;49.0;1.3533785795443072;17.175574794812587;51.94853692883953;0.0;0.1335844038800444;0.3317580702116623;0.009720330807696591;0.13396832151594598;0.09467141177204819;4.363040794025768;1.4026362407404662;1.3533785795443072;0.9648820843455781;0.12889319805183877;0.9648820843455782;0.8195166711111902
666.0;666.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;39.5;49.0;1.401387885606995;18.39004477587344;41.5582995756171;0.0;0.22796393667019801;0.776073934982404;0.018449488383077167;0.14756733318410417;0.22245016440697551;3.670546555519104;2.165657398366881;1.4456571581726376;0.6470958364253642;0.14751451427442053;0.6470958364253642;1.7312575497431932
674.0;674.0;20.0;1.0;0.0;0.0;0.0;1.0;10.0;41.5;51.5;0.6648992438669137;31.840412685053046;39.10893265283372;0.0;0.21134411798162656;1.5811102465628755;0.00568127870932677;0.08060315637079515;0.3585783670141842;3.7683515787124633;2.2232152267244247;0.8152788801979566;0.2990710192492444;0.06648992438669137;0.31460503855835603;2.0594855432185653
678.0;678.0;41.0;1.0;0.0;0.0;0.0;1.0;20.5;41.0;61.5;1.809693880289582;30.296757904691354;42.817026165310125;0.0;0.2880649270214668;2.8575532459800903;0.020023939875671443;0.1512313650729283;0.5188380651947314;3.6115823606165445;6.03158170367338;2.13405973283232;0.3000363700930113;0.08827775025802838;0.3064508795666397;1.7830396689902648
681.0;681.0;33.0;1.0;0.0;0.0;0.0;1.0;16.5;40.5;57.0;3.702754218234918;23.4052858066056;45.929047206443954;0.0;0.2268924712029002;0.8656482073230894;0.014866113062799918;0.20670566371716179;0.17998216925348232;3.846329009894169;4.063103642907948;3.702754218234918;0.911311781253227;0.224409346559692;0.989055940772104;1.291125822015225
682.0;682.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;41.5;51.0;1.7469540493465832;13.814979356910701;46.407242758588275;0.0;0.19107051745456763;0.33071945044982565;0.07756276332342608;0.1905415916349725;0.08355534111046306;3.449924957752228;1.8151699158183927;1.7469540493465832;0.9624190188051605;0.1838898999312193;0.9624190188051606;0.7645812856775547
683.0;683.0;19.0;1.0;0.0;0.0;0.0;1.0;9.5;41.5;51.0;1.273398980749221;28.018319643650603;47.77629113900998;0.0;0.23064165309806506;0.5622630006225489;0.06904575442549687;0.19704579383741072;0.11905486322059729;4.105694369265907;2.2965424203723313;1.273398980749221;0.5544852859903928;0.1340419979736022;0.5811699498902296;1.2801246203563112
684.0;684.0;52.0;2.0;0.0;0.0;0.0;1.0;26.5;41.0;67.5;1.158910145594502;13.668734544463744;49.6525002343592;0.0;0.15775678213633484;0.9684160977448462;0.022292892135237517;0.10285936508158983;0.15514525395880743;4.701358813505906;4.3595080936834645;1.244846996736617;0.26583507145534574;0.04373245832432083;0.27721444195360706;2.5291789120636765
712.0;712.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;42.5;52.0;1.0610137676680058;13.293253157454156;9.448344182346279;0.0;0.2858642716327203;2.0063525116733856;0.007519584167906825;0.08923053820475753;0.5909192353951518;3.669396257400513;2.7157105805108426;1.2033380874824975;0.3906947136717427;0.11168565975452693;0.39069471367174263;3.0275916047179026
714.0;714.0;19.0;0.0;0.0;0.0;0.0;0.0;9.0;42.5;51.5;1.5189467016379798;32.17998532100393;11.154327080630479;0.0;0.3005933360247669;3.823494365886613;0.02301365151129755;0.09101981744101603;0.8814806416589366;3.807749108264321;2.705340024222902;1.9406305462827167;0.5614623995644655;0.16877185573755332;0.5614623995644655;2.407764150338164
719.0;719.0;27.0;1.0;0.0;0.0;0.0;1.0;13.5;42.5;56.0;2.7099726633443653;12.986084943981139;51.76269720302512;0.0;0.21026281890507187;0.44332486057845855;0.01981985735624705;0.19666459719136933;0.112007949269065;2.9758395089043512;2.831748944361619;2.7099726633443653;0.9569960884916278;0.2007387158032863;0.9547038171019412;0.9875912356988727
720.0;720.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;42.0;51.5;2.743394591704027;25.590276759487622;52.889351443512524;0.0;0.2938764178324535;0.8423340521979723;0.13457783334228043;0.2751857991949519;0.15350768630120107;3.9321736335754394;2.791825969408309;2.743394591704027;0.9826524367080995;0.2887783780741081;0.9826524367080999;0.3044309475791412
721.0;721.0;24.0;0.0;0.0;0.0;0.0;0.0;11.5;44.0;55.5;3.4772493111720277;14.743837051872774;58.455980222564754;0.0;0.3074367629958096;0.5770538068797226;0.03439519221949447;0.26305457173814684;0.1623817269555706;3.5788084864616394;3.5355227744518096;3.4772493111720277;0.9835177236868974;0.3023695053193068;0.9835177236868974;0.5336603442164608
722.0;722.0;42.0;1.0;0.0;0.0;0.0;1.0;21.0;44.0;65.0;0.7957230837125014;31.392054220480706;29.703142144068877;0.0;0.33089066423381486;3.7054111793906777;0.01980167356934147;0.14086999137488804;0.7413591819720755;3.3286545957837785;7.449551901558108;1.3930402397109372;0.1068148922549385;0.03789157541488102;0.1145138848284519;1.4837697837983395
737.0;737.0;29.0;0.0;0.0;0.0;0.0;0.0;14.0;45.0;59.0;1.8153075815523307;18.173899875576993;47.00668695336305;0.0;0.15065240508980715;0.7963752573409201;0.022201054972478096;0.113308166470841;0.1470526837494819;3.520350875525639;2.1091336712572994;1.8801515630953518;0.8606887303023271;0.1296648272537379;0.8606887303023267;1.3208056296969781
754.0;754.0;32.0;1.0;0.0;0.0;0.0;1.0;16.0;45.5;61.5;4.528282557777863;20.803393587788282;22.593164926645425;0.0;0.4169042409449307;3.7341524269895565;0.00994668509197453;0.14266118582234472;0.8402093415611324;3.5552457571029663;7.158248715655281;4.528282557777863;0.6325964265357793;0.28301765986111643;0.6788553151189951;2.387123933235297
758.0;758.0;32.0;1.0;0.0;0.0;0.0;1.0;16.0;45.5;61.5;1.5743811767014102;27.96185935621936;37.35690564799286;0.0;0.12745050173850586;0.3654448194307599;0.02400193168187698;0.11788815625895288;0.07653661480061437;4.115091614425182;2.0457717926161685;1.5743811767014102;0.7695781036691606;0.09839882354383814;0.772055207328458;1.0342586024899019
760.0;760.0;25.0;0.0;0.0;0.0;0.0;0.0;12.0;46.5;58.5;2.902909631434208;25.345263464894646;37.67564767494229;0.0;0.24646551098246028;0.4668194862713047;0.08975637007440414;0.21274435894193128;0.1300572469881923;3.518105354309082;2.957586131789524;2.902909631434208;0.9815131333733186;0.24190913595285068;0.9815131333733187;0.5774923429076925
764.0;764.0;47.0;1.0;0.0;0.0;0.0;1.0;23.5;47.0;70.5;0.9601789162952252;35.30575336188503;30.769747009989313;0.0;0.15505270249248723;0.5223841939425612;0.0234466418366946;0.13814022409930696;0.12253813862481076;3.4508275427716844;3.5961090659168065;1.4264837984382583;0.267004948597251;0.04085867728915852;0.2635147703480902;1.954058908095577
767.0;767.0;34.0;2.0;0.0;0.0;0.0;1.0;17.5;47.0;64.5;2.332365608988383;15.671914954782846;6.094822235711774;0.0;0.18475673160196943;0.5917918266031208;0.0104818758887392;0.13914603666368935;0.14013508646424222;3.1674416415831623;3.52542658330477;2.332365608988383;0.6615839399503252;0.13327803479933617;0.7213703860407297;1.5600968866927083
772.0;772.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;47.5;57.0;2.3020719142879735;27.425832700620322;28.765508954135292;0.0;0.2707176709609038;0.6503646946690864;0.0757577523121661;0.25162526437789695;0.16231956007576903;3.7725340008735655;2.5718178741285858;2.3020719142879735;0.8951146725613256;0.24232335939873406;0.8951146725613254;1.762441258960972
774.0;774.0;31.0;0.0;0.0;0.0;0.0;0.0;15.0;47.5;62.5;0.5470043550103719;34.088787361034754;10.053428023911103;0.0;0.07584994694526452;0.21996390373006616;0.009765392956374104;0.07334782143561511;0.04912537241645784;3.5612269524605042;1.1377492041789676;0.6503730797663986;0.48077762041161426;0.03646695700069146;0.4807776204116142;2.488403358579817
776.0;776.0;23.0;0.0;0.0;0.0;0.0;0.0;11.0;47.5;58.5;2.130684416129018;24.205446588807423;54.28782318426301;0.0;0.21869857530675113;0.5680546190864219;0.03960708837393785;0.20350434997880848;0.14043765371449593;3.7920809206755264;2.4056843283742615;2.195760644583302;0.8856874490964133;0.1936985832844562;0.8856874490964131;1.153438560978803
780.0;780.0;30.0;0.0;0.0;0.0;0.0;0.0;14.5;47.5;62.0;1.9684868892321397;23.869690998624502;24.06126112049574;0.0;0.16011797494222765;0.5076134066719614;0.02349704928041681;0.14354747543408108;0.1293533238115378;5.310226583480835;2.321710636662301;1.9863988242135024;0.8478605637359025;0.13575771649876825;0.8478605637359025;1.6899958214934585
809.0;809.0;34.0;0.0;0.0;0.0;0.0;0.0;16.5;50.5;67.0;2.7123170395637897;15.068626722002273;31.327211490594248;0.0;0.17312410931804828;0.6141745703718702;0.014390576417627308;0.16942786639582091;0.12109914287927422;4.182797901770648;2.856547803747795;2.720232132137124;0.9495087167822732;0.16438285088265392;0.9495087167822727;1.1524453705806157
814.0;814.0;33.0;0.0;0.0;0.0;0.0;0.0;16.0;50.5;66.5;3.4875069381659043;31.74603915206145;35.61499672743365;0.0;0.2625768268318467;3.4030669923036885;0.027095512540311974;0.16284978924966814;0.5812772909658428;4.444022821657585;4.201229229309548;3.4875069381659043;0.8301158417721138;0.21796918363536902;0.830115841772114;1.5683749092040355
815.0;815.0;69.0;3.0;0.0;0.0;0.0;1.0;35.5;49.5;85.0;3.9165464186393253;21.342304715566325;5.4555310362412515;0.0;0.3025619681073428;2.284276082148971;0.017717097727660554;0.09984828826552847;0.5709569982516484;3.457923070244167;11.489528735304365;3.9165464186393253;0.34087963996336823;0.11032525122927676;0.36463687726322436;3.0614594643210866
823.0;823.0;49.0;0.0;0.0;0.0;0.0;0.0;24.0;51.0;75.0;4.083080838917346;21.78629747767911;52.400609558148126;0.0;0.28861874127873194;2.7736062770273326;0.02323367806379548;0.2045567979709486;0.3932234953060015;3.5821908979999777;6.926849790689565;4.109062856356442;0.5894571070972909;0.17012836828822275;0.5894571070972908;1.366523559144933
830.0;830.0;29.0;2.0;0.0;0.0;0.0;1.0;15.0;50.0;65.0;0.10353656638007518;15.69074030905113;3.7348333554811957;0.0;0.13373578721418333;0.759494022341572;0.0063953478011724635;0.10895834842690441;0.13972844984172028;3.1585078403867524;2.26819771391754;0.718650213272971;0.04564706407416794;0.006902437758671678;0.05161249582071209;2.7102802422192003
841.0;841.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;52.0;61.5;1.7859740352302833;5.215570636053175;12.540812700872243;0.0;0.20209719061153802;0.814637750632479;0.015530101848589448;0.16907118117487832;0.17775835485741742;3.110025334358215;1.9199233108096119;1.7859740352302833;0.9302319656076036;0.1879972668663456;0.9302319656076039;1.5196399047069595
843.0;843.0;30.0;0.0;0.0;0.0;0.0;0.0;14.5;52.0;66.5;2.7668537119547842;29.069807177716005;47.99801418456173;0.0;0.4412474756524791;2.888902901363864;0.03177718113516356;0.19398948548152697;0.6629910088905888;3.434452191988627;6.398088396960947;3.882814269659355;0.4324500601256186;0.19081749737619202;0.4324500601256186;2.2548213485413724
848.0;848.0;45.0;3.0;0.0;0.0;0.0;1.0;23.5;52.5;76.0;0.8043271235997792;10.951271746158596;65.37962850294363;0.0;0.15211266389792252;1.194625299980274;0.012088076988631713;0.10538251451518513;0.18612471730026225;3.6905783229404028;4.058740216240505;0.9706851779526717;0.19817161994782817;0.0342266861106289;0.225008787786382;2.116550925288017
853.0;853.0;70.0;4.0;0.0;0.0;0.0;1.0;36.5;53.0;89.5;4.559686275027404;32.327527818283144;32.401686810355905;0.0;0.276510985368033;2.539712967590932;0.002403024397501033;0.10601051070729764;0.5419208549760579;3.3584495510373795;10.51678309846854;5.436091962773869;0.43356283307691185;0.1249229116445864;0.45178281607262516;2.2604237745053064
854.0;854.0;32.0;0.0;0.0;0.0;0.0;0.0;15.5;53.0;68.5;0.3599931741084562;14.863359835389899;7.108312232628923;0.0;0.14990015529955483;0.8800691347107545;0.014580918979293667;0.07131631130172177;0.17884598782734587;4.245505124330521;2.3234524071430993;0.7699713000031805;0.1549389060011353;0.023225366071513303;0.15493890600113525;2.975361252008321
860.0;860.0;21.0;0.0;0.0;0.0;0.0;0.0;10.0;53.0;63.0;2.052421426539906;12.31544916706433;56.739485762248805;0.0;0.21122347259264687;0.3451492703592395;0.08235575559912695;0.21636314925022676;0.0869023661735629;3.4925360339028493;2.112234725926468;2.052421426539906;0.9716824561908823;0.2052421426539906;0.9716824561908822;0.5309088165252414
861.0;861.0;24.0;1.0;0.0;0.0;0.0;1.0;12.0;54.0;66.0;3.6019027062411695;25.271994154607885;53.925381062072944;0.0;0.36382443531239944;1.6161806256782443;0.03117543612220618;0.30633749718196285;0.342963552712448;3.2691787679990134;4.992071318931715;3.6019027062411695;0.7215246890767505;0.3001585588534308;0.8250093443990323;1.314300066102253
862.0;862.0;40.0;1.0;0.0;0.0;0.0;1.0;20.0;54.0;74.0;2.3304436240299884;23.762795620014167;56.37341245324366;0.0;0.23553419380927285;1.2717695521545973;0.01609492179324505;0.21384804350386208;0.20711150792985428;3.6429252684116364;4.824100909192822;2.3304436240299884;0.48308351502123176;0.11652218120149942;0.49471450118132276;2.203653654322583
864.0;864.0;27.0;0.0;0.0;0.0;0.0;0.0;13.0;53.5;66.5;1.5468584716984308;24.950052874390344;26.491388875011015;0.0;0.2874176113812398;2.4545254136589985;0.02918705984823352;0.1845460631782281;0.45601300856912486;3.790870286800243;3.7364289479561164;1.5468584716984308;0.4139938142125213;0.1189891132075716;0.41399381421252124;0.9952922752127376
865.0;865.0;19.0;1.0;0.0;0.0;0.0;1.0;9.5;53.5;63.0;2.668616991384859;37.344863027861344;70.50363712490045;0.0;0.24994162430455524;1.648918720338759;0.022811127702885417;0.1855956174784995;0.3696124106101416;2.972069815585488;3.073933978910377;2.668616991384859;0.8681438865290168;0.280907051724722;1.1238906384893907;1.2742761181664235
869.0;869.0;30.0;1.0;0.0;0.0;0.0;1.0;15.0;53.5;68.5;2.897854643942737;15.40341930927003;35.2133501802515;0.0;0.20193813288932133;0.41037138516864086;0.04623024857602662;0.19622533423831348;0.10222579580505274;2.942565361658732;3.080275669250448;2.897854643942737;0.9407776949547827;0.19319030959618247;0.9566806765617993;1.214737361564062
871.0;871.0;28.0;2.0;0.0;0.0;0.0;1.0;14.5;53.5;68.0;1.6171645857095118;20.638953603298216;45.47660893838105;0.0;0.1337833904783318;0.3300038971157337;0.004500519691928457;0.12199031598592458;0.0827347918527711;3.144256983484541;1.9437209001558702;1.6498892335318303;0.8319942361991522;0.11152859211789737;0.8336505131103034;1.7922959521904076
